"TCGA.KS.A41L.11A.11R.A23N.07" "TCGA.DO.A1JZ.11A.11R.A13Y.07" "TCGA.EL.A3ZO.11A.12R.A23N.07" "TCGA.ET.A3DW.11A.11R.A19O.07" "TCGA.EL.A3ZQ.11A.11R.A23N.07" "TCGA.H2.A2K9.11A.11R.A180.07" "TCGA.EL.A3T8.11A.11R.A22L.07" "TCGA.BJ.A2NA.11A.11R.A19O.07" "TCGA.E8.A2JQ.11A.11R.A180.07" "TCGA.EL.A3ZP.11A.11R.A23N.07" "TCGA.BJ.A28X.11A.11R.A22L.07" "TCGA.FY.A3TY.11A.12R.A22U.07" "TCGA.EL.A3ZG.11A.13R.A23N.07" "TCGA.KS.A41I.11A.11R.A23N.07" "TCGA.EL.A3H1.11A.11R.A21D.07" "TCGA.EL.A3ZT.11A.13R.A23N.07" "TCGA.EL.A3T3.11A.11R.A22L.07" "TCGA.EL.A3H2.11A.11R.A20F.07" "TCGA.EM.A1YC.11A.11R.A14Y.07" "TCGA.EL.A3ZL.11A.11R.A23N.07" "TCGA.BJ.A3PU.11A.11R.A220.07" "TCGA.BJ.A28R.11A.11R.A16R.07" "TCGA.BJ.A2N8.11A.11R.A18C.07" "TCGA.BJ.A290.11A.11R.A180.07" "TCGA.KS.A41J.11A.12R.A23N.07" "TCGA.EM.A1CW.11A.12R.A13Y.07" "TCGA.EL.A3T0.11A.12R.A22L.07" "TCGA.EL.A3MY.11A.12R.A21D.07" "TCGA.EL.A3MW.11A.11R.A20F.07" "TCGA.EL.A3T6.11A.11R.A220.07" "TCGA.EM.A1CS.11A.21R.A13Y.07" "TCGA.EL.A3GZ.11A.11R.A20F.07" "TCGA.EL.A3ZH.11A.11R.A23N.07" "TCGA.BJ.A28W.11A.11R.A32Y.07" "TCGA.ET.A2N5.11B.11R.A18C.07" "TCGA.EL.A3ZM.11A.12R.A23N.07" "TCGA.BJ.A2N7.11A.11R.A18C.07" "TCGA.EM.A3ST.11A.11R.A22U.07" "TCGA.EL.A3T1.11A.11R.A22L.07" "TCGA.EL.A3N3.11A.11R.A20F.07" "TCGA.GE.A2C6.11A.11R.A16R.07" "TCGA.EL.A3H7.11A.11R.A21D.07" "TCGA.ET.A3DP.11A.22R.A21D.07" "TCGA.EL.A3MX.11A.11R.A21D.07" "TCGA.EL.A3TA.11A.12R.A22L.07" "TCGA.EL.A3N2.11A.11R.A20F.07" "TCGA.EL.A3TB.11A.11R.A22L.07" "TCGA.BJ.A3PR.11A.11R.A220.07" "TCGA.EL.A3ZR.11A.11R.A23N.07" "TCGA.EL.A3ZS.11A.11R.A23N.07" "TCGA.EM.A1CV.11A.11R.A13Y.07" "TCGA.ET.A2MX.11C.11R.A23N.07" "TCGA.EL.A3T7.11A.21R.A22L.07" "TCGA.EL.A3T2.11A.11R.A22L.07" "TCGA.EL.A3ZK.11A.11R.A23N.07" "TCGA.EM.A1CT.11A.11R.A13Y.07" "TCGA.EM.A1CU.11A.11R.A13Y.07" "TCGA.BJ.A2N9.11A.11R.A18C.07"
"ENSG00000162391" 0.73200051554 0.589890174578 0.763155849139 1.03628156487 0.468188202004 0.734801067231 0.842629365417 0.747237922074 0.987534531333 0.556395279578 0.726327829473 0.533505524147 0.425041219549 0.972665767223 0.645899056414 0.853056622576 1.2486480177 0.319128506708 0.555648915428 0.597879999247 0.555567800833 0.719733812084 1.57915245036 0.640611299299 0.756885379045 0.796928054641 0.562711795883 0.558973205564 0.694071007841 0.423523294554 0.546853128149 0.46131569338 0.618100262807 0.363268562007 0.874506220854 0.513751850101 0.594451897073 0.958185977747 0.675263544973 1.2663385895 0.862225849691 0.897018472587 0.603915705921 0.877452213241 0.795498668214 0.880263910285 0.531497460923 0.436576967961 0.482425349608 1.06668506727 0.528181486505 0.447784293851 0.733874329264 0.467159067879 0.616437160934 0.488719403293 0.673444052348 0.888754227362
"ENSG00000162490" 0.0296718568533 0.016333662015 0.0199430393407 0.0302272031785 0.0134511777984 0.0550194800297 0.0447193602854 0.13324691833 0.129776283184 0.0313364425996 0.0738135900175 0.00260024545893 0.0140617882368 0.0876332213708 0.0334951327989 0.0363131342533 0.00749017713305 0.0767328778542 0.0323204531531 0.0243838106912 0.0124876188477 0.177733652077 0.0986649772457 0.0599012680603 0.0256094031888 0.0129857715199 0.0324475852743 0.0301114805719 0.0510844346955 0.0206420453692 0.0285343900346 0.0197506545427 0.00916863234449 0.0786359442011 0.00763794161857 0.0172202731554 0.0929547584707 0.0133431138797 0.113418367519 0.0512750001813 0.047066779979 0.0285635136191 0.0141790396104 0.0219140945726 0.0416149617532 0.0213561925174 0.0263755762976 0.0405645252944 0.0465916458924 0.107829081076 0.00457652747178 0.00654734969351 0.0269637223063 0.0202389364495 0.122153319683 0.0115991240853 0.0125896054227 0.0727723479116
"ENSG00000162496" 49.7108216112 39.600479356 53.4341464168 47.0908619759 30.7039205103 45.5036143776 67.1897516368 43.4724941021 44.7465290244 18.4715593832 40.5017530239 35.1010303443 65.1140807679 40.1379374371 39.1579494152 61.5774310287 45.9475158766 29.2447869916 59.2301833664 86.1261313856 44.9950930231 46.2133854727 48.8774091581 38.7104569964 41.1697507964 39.849399851 24.0662956221 34.6613001603 34.3262736705 47.7834671725 28.057890013 36.2899980544 53.5538848851 82.3786268528 57.2587614442 51.3274323201 57.4681398965 81.3011275909 33.2518420789 27.8828161602 69.9856642702 37.6024987921 39.5357334929 49.9562060476 38.3508440623 64.2998143764 33.2862528088 72.3006179008 46.0888433797 24.4469481727 58.4570496356 59.0543323868 46.1915207101 67.5845457843 39.5444961643 41.6119315196 56.7023404506 37.8256657358
"ENSG00000162512" 7.68408918145 7.4050528369 5.97956178049 9.59000105751 5.67852929101 11.593292597 10.9659969943 9.51743770137 15.2099474988 7.37415793984 11.8248341647 6.4356078788 4.47278283494 9.19234700312 5.74305437076 6.48800025392 7.03259959409 6.71511796371 11.9008931547 4.97960565253 6.3567955029 11.962591436 7.26153194954 7.68061083315 7.06151637287 4.35324699608 8.02965352813 7.83132501167 6.07345099414 6.53794127233 8.23660569049 5.62019589488 3.87514328346 14.9336218734 5.24005810468 5.31377757937 7.78442466399 7.21789089815 10.4902915577 6.27352498536 10.6493290609 7.74939805335 4.26504538391 8.82044986613 6.44918717428 7.14818084831 6.8130909007 10.4650699392 5.65590436708 7.27999183552 6.50309982936 6.23187558798 6.92897895205 4.10660879316 9.41298281739 9.52104972134 4.42328224214 9.38689988667
"ENSG00000162545" 5.5624583787 11.903662354 8.47822962609 4.88859660876 8.66261251265 4.13820604759 4.4686477325 3.71258660756 7.58574919488 6.02664455153 4.54404766949 5.32501831358 4.2267208082 6.19787559809 8.09206543653 2.37623413684 3.18774778002 3.72271553448 5.99239740916 7.90893759316 6.69024606138 4.02713119252 10.3390758593 5.09367868319 2.69060714181 2.90010763596 10.2210696015 5.27832260953 4.96289027305 7.53253416451 9.42166863977 8.16295118713 2.84349757613 1.65196540243 4.17325738844 2.61915039504 10.5590039168 3.17857362704 21.1943598602 3.11554468349 3.80790588639 4.82013076345 8.67827577137 5.41733178135 5.21492726368 6.79424602061 5.71050606875 2.39301225968 3.28917731083 6.78520780984 12.6570071358 7.79236099534 3.26789413967 3.96277756517 5.38033923296 7.42915248222 5.3686256405 4.6771212603
"ENSG00000162551" 1.35792968373 2.49676191501 2.81494345928 1.75643328673 1.54856404824 2.07252692044 1.60750474263 5.25478647025 3.58498060196 3.17404150455 5.51276598915 1.35304252381 0.95328121874 3.03496993779 2.52373188677 1.13759795694 1.39524165048 2.28493473825 2.95180629166 1.14555443285 2.01780912393 2.38237225948 1.72213325533 2.19505178835 1.34301717361 1.31653785161 3.29227925879 3.14842516555 0.93078178766 3.70644502769 2.55240560478 2.6236038451 0.75707473703 4.67733841062 1.0402523417 1.44836004136 1.35012564273 2.73161008319 3.43460356418 2.68155828338 3.11219469426 2.33762009646 1.54143182958 2.99415827416 0.8133116303 2.17820024683 3.02842840826 2.30402321762 2.03889531758 5.01820478338 0.916784837456 2.12199741467 1.6091458594 2.9566939089 1.77923774401 2.11577486741 0.941133085443 2.52663661737
"ENSG00000162576" 15.9916486164 12.7966028028 20.0665530598 18.3654186893 15.8639930288 17.774948516 25.7539337958 9.95498884938 10.3713770801 25.0114778816 12.3742588243 17.5878463491 28.3555862737 17.2454548363 14.8917448586 16.9998970231 18.4080419237 16.6057840031 23.527799006 12.3559665591 12.033897761 15.5856927229 12.2908736226 15.7049714408 21.2607728615 7.32175228292 10.8584742228 15.8580868179 16.4520028813 19.597191993 11.8193132887 23.3535294649 18.2123981432 5.11743234368 27.4577569459 17.7720853099 25.670554268 17.1356497569 15.8385746731 11.697395562 12.7469609635 15.9932074247 10.6330407056 16.1304754612 10.1245526305 11.7019454614 15.3030825283 23.3445091243 24.1538383122 9.15237580845 14.8278921494 15.386028348 18.4958490126 15.5489166338 10.6624539307 17.7691364893 10.6628938773 19.5405583926
"ENSG00000162595" 2.04012639105 4.75222166359 6.11351360843 0.811923556928 5.99109357366 1.22250418644 2.63231713026 1.36684321377 2.13719260538 2.95274591265 2.66190051899 5.4119028667 0.641357947666 4.28964370402 8.27688704424 1.39179958079 2.06370514457 3.52874114557 1.25891624022 4.455564583 2.86938735499 1.80239617393 2.66816291922 4.89456567333 2.18670641945 3.84378178816 1.64302862412 1.92834348912 2.81338742465 1.26043488628 9.57804099246 2.8219786264 8.09052572175 0.623753777275 6.25637618277 0.485446869146 2.82539464057 2.9907321726 8.14661101474 2.26264137009 5.56101440397 1.73197763372 1.51777887386 1.14811544891 3.32791673385 2.18665546447 5.80100540655 1.28377573437 1.93082992278 1.2847236567 2.64966095317 5.26554255615 3.34165465545 8.83913033232 1.88788668732 1.86422164829 3.09371208046 5.36153897382
"ENSG00000162614" 4.06194966863 2.22570394015 8.00687353941 3.09990520665 3.88978967239 3.22125220285 3.11031417213 2.54430357401 1.52089486399 3.81613402604 3.08032297862 5.16289052445 1.68825461859 1.6304692362 3.29887555718 3.27555719504 5.35219927551 2.29755156313 1.86505514557 10.250181418 3.57754515634 3.68295129906 2.2530461984 4.28688805083 2.53606294281 1.64508589614 5.59540516601 4.88672131549 3.73278259742 6.86739537314 2.84607532183 4.68527956713 6.36177005678 0.571839340732 2.57078806654 8.44502004511 4.08621467891 2.82830700264 4.23769794487 4.05686917825 5.05066867878 3.19620124645 4.64032164931 3.88299378812 3.17005442196 3.65446370396 5.00423472731 1.12937477114 4.29052214195 2.20527243133 2.72454731861 3.31415643884 5.68353967922 6.72993363692 4.14494351116 4.449878272 5.20791562457 2.50881461424
"ENSG00000162616" 14.2470478243 11.2460985403 32.956075473 22.4472363388 92.4619019074 10.7563057654 18.401400651 10.6455034278 7.22092508305 18.3300481655 9.99246631725 13.8754046609 23.6604882949 18.4234202878 33.753561237 21.0755342033 15.2210952514 13.4425195773 21.5078193474 38.5935526034 18.8137764808 13.678095223 12.3072716215 14.9328424964 24.798441011 17.7018824385 20.0870091732 18.1106750896 56.5718264087 30.7401546987 12.134651016 26.5113119461 49.3208174269 2.66227077758 16.4594784971 27.6015910083 22.8222367525 7.29114723693 23.6575434296 35.6675087935 14.1725344591 31.0133723452 79.434143289 11.9272158071 59.5322352533 24.7060013564 20.5820312124 5.81421243593 35.4381780805 11.244101895 16.8318026724 35.1328511529 32.4964702011 17.7050462159 35.387976152 17.4370994753 22.4570725833 13.3947241547
"ENSG00000162722" 9.21892539677 11.3423003854 6.8796429222 9.81146896845 5.90959144579 9.48022925931 5.26292560225 6.04549848041 4.8491121023 6.83042812466 3.79984579512 9.61289218554 2.65851950392 3.93943178524 11.0870425612 8.13527600956 12.5955387691 8.96596781832 1.35348421415 4.75099111154 8.71219486291 6.06737729047 9.93596173303 9.97522652033 9.27897154558 10.049591941 5.73049374961 10.4072099013 11.0640516679 5.26613460826 6.38965338367 12.5293314274 11.290204401 1.29277386252 8.72506109882 6.73546631994 6.84096817604 2.21871366292 6.25954944592 8.97596628209 6.26821705719 6.15308314651 7.92902007199 8.6819177366 8.30870608996 9.27512574814 7.23952728979 0.802716926181 11.3095345805 0.13508894148 9.11626817716 4.25041760987 8.82236630495 6.84136549156 8.41558153042 4.77336265815 6.92835693979 5.23911535327
"ENSG00000162739" 0.735560937163 0.343319605865 0.966244048738 0.277243618207 1.14249533117 4.65298073788 0.461436237526 5.60874716207 17.705814053 6.57744012222 15.4642090006 0.639959609979 0.0564263818577 16.9688286529 2.25427238411 0.548575538443 0.210393238457 0.188629264231 2.90647048443 1.64582047327 0.329291921538 9.92223815186 0.149337292916 0.593342217461 1.78124310686 0.807683304392 3.39687539103 0.327582789831 0.637743093205 5.41716578449 0.440389438892 0.429294429971 0.421874617292 4.31703589347 0.521035010129 0.223754255769 1.18909095846 0.321255146046 4.06446622188 8.88042448987 19.4155300928 2.17228626772 0.331898477261 0.213558107253 0.411425286873 0.571313147243 1.01806541107 4.82221319646 1.3005943091 23.2066441953 0.208130336391 0.677255690511 0.324595691289 0.508939233535 2.88553036342 0.382697878688 3.35445405935 9.20295793002
"ENSG00000162772" 10.8804887433 37.8290245984 95.2421353321 24.7096291275 332.1709292 3.69513094731 38.5195870897 2.26956872441 4.75125378594 69.918328961 8.25239694938 15.4986137369 237.418964581 150.191999384 81.7021378107 36.7314237029 47.0213760668 3.72568613907 127.248065944 156.279432507 40.3493572757 4.72007185727 1.73738793387 18.4103365579 121.813574797 49.9694175595 43.0463930336 47.9884887011 336.79527339 195.626053726 19.4886395917 53.5731395701 271.99517198 2.59859806361 10.69044026 69.8166186692 44.9750052725 7.22037374583 164.408694459 201.993611921 18.9764526998 203.157309859 131.136850977 25.445006935 208.590334482 62.6753714446 55.7490912515 8.75890014455 191.161485689 139.707849431 14.1841278816 126.567683423 104.931688971 44.2345601595 218.693728456 23.8537881721 19.5130482672 92.7304841927
"ENSG00000162817" 19.8959134419 12.4451880256 14.7231284735 20.5821266171 15.0295816841 22.9470602298 33.0419712376 23.0548186384 15.5670028512 12.7890386437 20.3312453889 15.9616764603 14.8454785169 14.1297162385 17.2189724161 19.2500743188 23.1989066847 18.8992796819 19.9063513212 14.9777566788 19.9548720331 19.8773205808 29.3116017729 22.6113609074 18.4911306329 24.0999197328 18.1208510571 25.2372885402 18.1649906007 11.6137626794 16.6249038999 24.8101857353 9.87103930734 8.77906671166 24.1250976628 13.9202558633 20.6692540065 20.6490805652 15.3539422711 12.9900384036 16.2289953206 15.1984685319 15.1256712218 25.8778324554 23.603727032 22.2591252037 14.9061010272 18.0566765365 17.8458236457 8.18106157132 16.8194357322 21.5094626873 17.9164189141 19.1975307966 14.3166156844 20.2886091966 19.5480253066 16.9400087742
"ENSG00000162873" 0.123382694673 0.375590503306 0.23630004111 1.46833692682 0.267261565889 0.203548888215 0.415611075944 0.574499273422 0.341460122549 0.567454824987 0.178220092775 0.141259349443 0.176831512578 0.29559957561 0.170258354394 0.0945532771513 0.128100287692 0.458998788032 0.260121664051 0.169828209346 0.0358939030618 0.319966179975 1.81279205573 0.156356024845 0.127101013522 0.0653201024277 0.848720761032 1.45809944303 0.0728056967685 0.411175296164 0.437219503408 0.0546415841886 0.132823874845 7.96601133918 0.165205267227 0.118793404484 1.56084836522 0.155712786757 0.798712584851 0.137557254207 0.700785808374 0.225779950846 0.131946429889 0.176369146787 0.0800909482674 0.307949939743 0.344948614799 0.382583970333 0.134503395305 0.336284378488 0.179560074158 0.0614768220469 0.108504795432 0.138454059802 0.264328110284 0.206152641885 0.14185323255 0.204102991433
"ENSG00000162894" 1.46055629372 1.09503907121 1.25481656381 0.776820363018 2.54079887499 9.5562717153 1.29916326008 13.1444496999 37.0884282635 21.5461367599 46.0219829651 1.09824932882 0.373948943481 40.6660189855 4.35720532542 0.942294720807 0.562414049943 0.791575647215 2.13126514836 2.22994757791 0.959981520168 17.2305767855 0.528014211256 1.20549130037 4.01144615401 1.41180721725 7.2414866191 0.753659067396 1.05217327955 13.3812076689 0.988873103262 0.803299832846 0.935136459287 6.22542615419 0.728834639465 0.954369414598 0.888323293805 0.885005327377 9.2333101613 23.076713543 31.747978352 6.77892675988 0.815130221029 1.32714268666 1.71520930373 1.11915817138 1.54428710368 11.6282193921 2.35129411894 83.0739717997 0.672956144788 1.14711351257 0.915900359497 0.987791117406 7.45594635442 0.520145956533 6.09727673519 25.8516919247
"ENSG00000162981" 0.627424814574 0.372097341391 0.749438147541 0.777519707603 0.665899080875 0.664021768912 0.604534307369 0.381224436071 0.478889987803 0.701203505172 0.663380019713 0.348582380799 0.403507407763 0.530710128482 0.460303229028 0.466029936377 0.520104981708 0.701401550562 1.17850385748 0.550557504845 0.650241343902 0.366782628033 0.560784500182 0.507828386216 0.541522397014 0.278761951436 0.542071795226 0.585712832232 0.317048662812 0.453968902503 0.52311093604 0.413165954195 0.261891746947 1.61765790374 0.235903894243 0.588442859898 0.565681472257 0.425557482109 0.888176138143 0.520817895492 0.602097740887 1.08689308884 0.599437333636 0.617174059676 0.591330323139 0.837368310225 0.559594290148 0.295445725296 0.63719787603 0.718040847431 0.272674572391 0.369063627297 0.572072620271 0.5993824759 0.504857796517 0.785943956867 0.483154338606 0.52169402865
"ENSG00000163071" 1.12638876543 0.183864321901 0.88291663755 1.27437283829 0.939927251374 0.274425331368 0.459071529719 0.517496162237 0.4007299606 0.569822422532 0.655315801568 0.854363508244 0.0627188199074 0.402360397633 1.25807175044 0.441433902488 0.918717749565 1.50465057248 0.657945864238 0.515900589533 0.525149377365 0.521534931198 0.567456830913 1.58137814245 0.411205848797 0.516449205709 0.463115893479 1.68924776273 1.31012809916 0.217894941005 1.57292621038 0.311994186476 0.629770921263 0.543892559443 0.252663448825 0.252363857385 0.60305406478 0.357080198763 0.793938137026 0.502571641196 0.373206574352 0.351866282727 0.376815654015 0.902949146026 0.613327702198 0.867865641173 0.705846934361 0.369392914841 0.731850814097 0.753476708977 0.462680351128 0.210908318502 0.695815588039 0.737207663505 0.609937698724 0.911106775728 0.64388251475 0.291795455652
"ENSG00000163075" 0.76757759245 1.12557238229 0.903675009039 0.689950392177 0.766294651893 0.780515033068 0.831174667933 0.87725448274 0.431038925253 0.594223737219 0.409173133768 1.04261413314 0.583090145325 0.572626387131 0.721620769719 0.962133123716 0.653948320034 0.814194398337 0.416155286219 0.84199377978 1.01798529321 0.524900195436 0.646977792342 0.938615905386 0.935275032582 0.997901733416 0.53490065571 0.757567218335 0.751439424196 0.66277150025 0.966946510803 0.770147674664 1.07987667444 0.215908633177 0.768547406001 0.739328993221 0.888557691458 0.641612648391 0.846762677785 0.712340229037 0.642205697775 0.499848175459 0.867094532121 0.607385357345 1.1481175626 0.461737987825 0.900185911272 0.2334051485 0.64579233411 0.246125042854 0.658107020472 0.890036296731 0.937843623582 0.622110738187 0.704943163929 0.72954866396 1.19926481903 0.582211216396
"ENSG00000163083" 13.9280943201 6.69269834734 14.7792016366 18.6525941274 9.225107623 14.7428531108 22.1075757793 15.2439801188 17.4693686218 11.5673528967 8.9695491605 13.3960214914 16.7891321922 13.7986043106 14.1022201145 8.26205940162 18.8217958728 17.4455992114 10.8874424596 9.91690025728 19.1214854048 16.0640962729 16.9333848236 13.4369678857 13.1602555997 8.67145766129 8.11395956911 12.9009700041 13.0398387359 28.8696141767 9.34534978906 20.1398330535 15.4129379876 2.42220092609 13.9526539534 10.660123028 16.4143354764 5.69021339208 30.007646592 16.4324461914 11.3380366955 23.178518248 11.1262468005 13.7560178828 8.19307971492 14.9260433591 6.17686878855 13.0904090655 15.0806798997 5.04341247302 18.7507672389 16.5426677887 12.9780610495 7.87458990286 10.5844615672 8.80261291843 8.20918659933 15.1226282702
"ENSG00000163106" 0.357947637552 0.129917662489 0.624592185208 0.150266653955 0.497338342558 0.55585304361 0.400159137295 0.671865178569 0.269225611852 0.385857425845 0.60912870648 0.370988881475 0.232432500161 0.735472438816 0.484638470113 0.178397492724 0.28019684657 0.274237000362 1.04684443801 0.293719939518 0.341434164109 0.333658828034 0.103905839247 0.343658284474 0.445586631513 0.451887624753 0.436598066087 0.258467097502 0.422196760314 0.193945265875 0.213868076283 0.146050523484 0.0957168733339 0.297437669197 0.0730923153043 0.308181942044 0.323470230093 0.399317491814 0.838696860052 0.105736414571 0.305734149387 1.20696647079 0.252873532929 0.261456488429 0.277036524987 0.154826494388 0.485141394656 0.644038702195 0.662629491241 0.5065617148 0.0796285428889 0.243028357359 0.134043110281 0.218329324581 0.52934160598 0.147999182194 0.10514437681 0.544845648491
"ENSG00000163141" 5.07992449306 1.8492377654 1.78989927405 1.27784590619 5.59919578201 1.85739657033 2.30970650761 1.17425562812 1.8384110485 2.63285796773 1.73030810337 2.62875465085 4.12548652585 1.82006664516 3.04949447138 2.32226201384 1.63622556877 1.85954675912 3.06918448099 2.59661381447 2.4560291467 2.50086819736 2.20611516973 3.4008888401 2.51529442089 4.25510325329 1.59895686433 1.4991352528 1.32463452386 1.16925766798 4.09793641499 2.38929138361 1.42064978055 0.434226085529 5.11707094417 2.45576712871 2.87202152446 2.48096655111 2.07668625676 1.48092449745 1.58609406592 2.8399898472 3.33151048081 1.30810928774 3.60781247513 4.20867022553 1.79934483771 1.11410251311 1.56939654176 0.794303611964 2.13316661245 1.75179789628 2.32379629592 1.26980570913 1.66850264635 1.12941724712 1.8611772654 1.14830946279
"ENSG00000163145" 1.63454321045 0.546498309841 2.52201833846 1.09373964716 2.31854166685 0.861716582079 2.38445507176 1.09130018579 0.495852185261 1.39871175871 1.88140058176 2.53864250956 0.518062170669 0.515485844195 1.69794055013 1.63014450222 2.09674180001 1.19791934683 3.30071898624 1.19450200603 0.629071028857 1.20621697446 0.891668094229 1.88947525237 1.33437513212 0.991012305204 1.58252001376 2.08401648726 3.08072782704 0.703454137706 0.805773054812 2.01728101908 0.677991376319 0.017994366317 1.41200409059 0.941929245425 0.871722589825 1.32727918695 1.48922721511 0.832088339559 0.705996641461 1.36373693216 0.909504248198 1.70121357426 0.757063102075 2.36508770875 3.16058447762 0.823961016643 3.36907428325 0.21281902998 0.888201270667 0.982095417648 1.45207727319 1.49660536742 0.746015425711 2.50803824745 0.874640004979 0.826952574162
"ENSG00000163171" 1.55562802828 1.1711761718 3.1770632602 1.44492521315 3.15494945105 2.0911164911 2.38121476767 2.54357222722 3.2663958892 3.14977739233 3.39147879605 2.12931266999 0.677501578747 4.18125819479 3.20210074541 1.55618639314 1.63915825274 1.89151321007 2.48872793276 2.30925455359 1.53767431805 3.41903285339 1.1565805515 2.22976279095 2.10194709871 2.05802764923 2.31656135231 1.87060411231 2.4176893457 2.77159866392 1.6734629395 1.93804294154 1.97669968634 3.23660089673 1.44503454996 2.13259047616 2.0950797118 1.42986839422 5.09923111081 2.24689626936 3.28940073101 2.93387580119 2.10950957757 1.97353145556 2.21609434433 3.14338074799 2.07208934588 1.77901619736 2.88867503725 3.69566196967 1.48614439473 2.6052835212 1.80694067226 2.39886321736 2.30062543191 1.80141999008 2.07967312088 2.22615596158
"ENSG00000163191" 206.494009438 85.5286063832 197.370166649 180.274893701 172.522007411 150.24195512 181.231746354 197.55835151 238.576791951 117.208029471 178.960211616 96.3778149675 239.521997248 185.803117114 125.141564896 104.441084983 157.341051105 127.051975206 388.691151487 138.881480346 148.740206489 176.669513105 84.2319329454 142.451619836 125.344008716 107.282591152 149.115187633 121.767845806 125.433666264 167.424497256 149.124447285 93.8539994127 161.290082181 533.411803644 165.230748614 149.700675028 120.337853393 210.797464255 286.40264393 101.757304499 194.9095346 160.434337148 123.823108076 120.48205761 139.677575166 98.1669737414 125.818624778 320.993352295 145.045656346 310.438180125 83.207447749 192.010093348 108.109277217 79.7380225656 196.772044322 142.262551861 98.4946521288 248.020115287
"ENSG00000163235" 3.18851155113 2.86316715937 3.50945164633 5.03015429003 3.16316994581 2.35379939207 3.23077565578 2.7933619489 2.0871183899 1.90169208156 2.86561349658 3.17522820705 2.32071639073 2.77733257263 4.5585598053 2.90244596981 3.02664429839 5.26135043271 2.17852448003 3.40095560747 3.02338692102 3.47533308003 4.76164899948 2.74136564173 2.24402563144 4.45445062068 2.90085465849 3.41700284402 3.97282180151 3.31504261196 3.39831454513 3.19381375752 4.47299497231 3.35516163405 3.54139249798 3.86699100339 6.10137033801 3.23107575702 5.32308567108 3.02173948464 4.97879979123 3.46078691487 3.64651729599 3.56334998657 3.0851820201 3.70105512925 2.62682701189 2.24030627492 3.10932144182 1.42845179222 2.71297157132 2.89440260866 3.95398411292 4.8080543943 3.46259817247 3.90010634087 4.60645925506 2.67979920032
"ENSG00000163347" 3.45133188801 1.10436219938 40.7415405171 21.4895939797 38.292146824 13.9134382101 22.5189462465 5.57347419602 17.4875469743 7.64762923636 14.756496486 2.59691475959 3.80704777841 40.7986664225 9.37949288648 3.33707737809 1.74622039087 4.75379006116 6.06291764668 23.3482307274 4.006947226 10.8056912094 13.1686804164 7.74998240339 5.84803644205 2.53913842877 5.58754445929 4.81891212537 16.3532285878 63.2832826856 4.85528534831 3.14397610401 6.90627944715 8.18675138512 1.374753383 1.70699441533 11.4256704909 2.21565192618 132.033469301 23.3005077183 6.02840946338 55.5399448028 20.5339831661 4.98494073365 6.33185703418 5.8354498824 2.5578589723 5.91316687604 8.24689110107 25.0305797774 3.47847822444 13.0341580004 3.31014209627 4.7488401795 14.3841100822 2.02375741228 5.34246625382 12.6483095475
"ENSG00000163431" 30.2994566017 15.1208671911 111.56812303 10.2089673761 68.4140545391 33.5648094195 42.4507050041 24.8607869414 24.9446831914 21.8367238135 26.3031686208 42.5753007313 27.1641471424 49.3827047038 27.1365518184 41.7519205285 26.2401172398 19.5160776392 24.4771019129 64.2926377287 16.4050060396 22.1588227564 14.8418808175 38.4637666797 44.1978460755 28.7189379132 18.7358572885 18.9949225061 47.1327237006 148.463211627 25.7393176581 31.7780297453 51.9215082669 4.04152402591 45.7089932978 28.897931572 23.5520080794 20.4873752418 120.428855306 63.5101773392 18.5806087953 96.4820340082 52.1419086763 43.3044921881 29.2204530007 33.8970693578 39.5741957304 8.2169672143 33.1945609995 8.99629075154 32.4339066644 32.5974827727 36.0066022241 35.0478167068 27.5686907429 19.955342217 25.4276512212 25.8352680716
"ENSG00000163435" 1.71764744243 0.421910589939 1.63888710434 1.38954339518 2.87361050402 1.49578912595 2.49300150368 1.469529812 2.25120127949 0.71657386514 1.10737072526 1.08908014017 2.37379743819 1.80097463588 1.43351686282 1.20670630098 1.0501856428 1.60163368198 1.89975380069 1.82605040586 1.90258351053 1.45251721114 1.04637671381 1.68527241168 2.43126673248 1.11100038211 1.15572483962 0.90025803576 2.87672819249 4.03604776179 0.804973020557 1.93945398867 1.98190054369 1.00937547371 0.569587998399 1.05548708051 1.10842318296 1.58934206616 7.65903161099 2.46187027014 1.38474118939 8.37859661487 1.60055546657 1.47270839115 6.82963889584 0.738125569399 0.835266929209 1.51769906522 1.46098767718 1.01341042306 0.659199427602 2.16706622096 2.1839184845 0.760846663805 3.34333106813 0.768219241446 0.43470081498 2.13110681997
